institute,address,phone,title,price,min_age,max_age,grade
باشگاه ورزشی علمشیری,آدرس: خیابان جی، خیابان شهید رجایی، ورزشگاه شهید علمشیری-خیابان لاهور، ورزشگاه پیروزی-شهرک ولی عصر، ورزشگاه ولی عصر(عج),03135251778,ژیمناستیک پسران,1.500.000 تومان,6,9,دبستان1
باشگاه ورزشی علمشیری,آدرس: خیابان جی، خیابان شهید رجایی، ورزشگاه شهید علمشیری-خیابان لاهور، ورزشگاه پیروزی-شهرک ولی عصر، ورزشگاه ولی عصر(عج),03135251778,ژیمناستیک پسران,1.500.000 تومان,9,12,دبستان2
باشگاه ورزشی علمشیری,آدرس: خیابان جی، خیابان شهید رجایی، ورزشگاه شهید علمشیری-خیابان لاهور، ورزشگاه پیروزی-شهرک ولی عصر، ورزشگاه ولی عصر(عج),03135251778,ژیمناستیک پسران,1.500.000 تومان,12,15,متوسطه1
باشگاه ورزشی علمشیری,آدرس: خیابان جی، خیابان شهید رجایی، ورزشگاه شهید علمشیری-خیابان لاهور، ورزشگاه پیروزی-شهرک ولی عصر، ورزشگاه ولی عصر(عج),03135251778,ژیمناستیک پسران,1.500.000 تومان,15,18,متوسطه2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,نیمه خصوصی  12 جلسه,2.800.000 تومان,6,9,دبستان1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,نیمه خصوصی,2.800.000 تومان,9,12,دبستان2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,نیمه خصوصی,2.800.000 تومان,12,15,متوسطه1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,نیمه خصوصی,2.800.000 تومان,15,18,متوسطه2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,نیمه خصوصی,2.800.000 تومان,19,99,بزرگسالان
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,عمومی 10 جلسه,2.000.000 تومان,6,9,دبستان1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,عمومی 10 جلسه,2.000.000 تومان,9,12,دبستان2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,عمومی 10 جلسه,2.000.000 تومان,12,15,متوسطه1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,عمومی 10 جلسه,2.000.000 تومان,15,18,متوسطه2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,عمومی 10 جلسه,2.000.000 تومان,19,99,بزرگسالان
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,آب درمانی,4.400.000 تومان,6,9,دبستان1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,آب درمانی,4.400.000 تومان,9,12,دبستان2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,آب درمانی,4.400.000 تومان,12,15,متوسطه1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,آب درمانی,4.400.000 تومان,15,18,متوسطه2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,آب درمانی,4.400.000 تومان,19,99,بزرگسالان
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,ورزش در آب,2.400.000 تومان,6,9,دبستان1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,ورزش در آب,2.400.000 تومان,9,12,دبستان2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,ورزش در آب,2.400.000 تومان,12,15,متوسطه1
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,ورزش در آب,2.400.000 تومان,15,18,متوسطه2
استخر ابوذر 20 درصد,آدرس: اصفهان، خیابان آذر,09900336016-03132369024,ورزش در آب,2.400.000 تومان,19,99,بزرگسالان
استخر نصر,آدرس: سه راه حکیم نظامی، بلوار دانشگاه، مجموعه 22 بهمن),03136292237,نیمه خصوصی (5 نفره),8.200.000 تومان,6,9,دبستان1
استخر نصر,آدرس: سه راه حکیم نظامی، بلوار دانشگاه، مجموعه 22 بهمن),03136292237,نیمه خصوصی (5 نفره),8.200.000 تومان,9,12,دبستان2
استخر نصر,آدرس: سه راه حکیم نظامی، بلوار دانشگاه، مجموعه 22 بهمن),03136292237,نیمه خصوصی (5 نفره),8.200.000 تومان,12,15,متوسطه1
استخر نصر,آدرس: سه راه حکیم نظامی، بلوار دانشگاه، مجموعه 22 بهمن),03136292237,نیمه خصوصی (5 نفره),8.200.000 تومان,15,18,متوسطه2
استخر نصر,آدرس: سه راه حکیم نظامی، بلوار دانشگاه، مجموعه 22 بهمن),03136292237,نیمه خصوصی (5 نفره),8.200.000 تومان,19,99,بزرگسالان
باشگاه فرهنگی ورزشی تام,آدرس: خیابان رزمندگان، جنب مسجد امام حسن مجتبی(ع),09901194212-03134390020,فوتبال چمن یکساله(4 ترم),36.000.000 تومان,6,9,دبستان1
باشگاه فرهنگی ورزشی تام,آدرس: خیابان رزمندگان، جنب مسجد امام حسن مجتبی(ع),09901194212-03134390020,فوتبال چمن یکساله(4 ترم),36.000.000 تومان,9,12,دبستان2
باشگاه فرهنگی ورزشی تام,آدرس: خیابان رزمندگان، جنب مسجد امام حسن مجتبی(ع),09901194212-03134390020,فوتبال چمن یکساله(4 ترم),36.000.000 تومان,12,15,متوسطه1
باشگاه فرهنگی ورزشی تام,آدرس: خیابان رزمندگان، جنب مسجد امام حسن مجتبی(ع),09901194212-03134390020,فوتبال چمن یکساله(4 ترم),36.000.000 تومان,15,18,متوسطه2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  خانم ها,1.100.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  خانم ها,1.100.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  خانم ها,1.100.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو پیشرفته  خانم ها,880.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو پیشرفته  خانم ها,880.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تکواندو پیشرفته  خانم ها,880.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,نینجا عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,نینجا عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,نینجا عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,دفاع شخصی عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,دفاع شخصی عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,دفاع شخصی عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کیک بوکس عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کیک بوکس عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کیک بوکس عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  خانم ها,2.100.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  خانم ها,2.100.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  خانم ها,2.100.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته  خانم ها,1.100.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته  خانم ها,1.100.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته  خانم ها,1.100.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال پیشرفته  خانم ها,1.500.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال پیشرفته  خانم ها,1.500.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال پیشرفته  خانم ها,1.500.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  خانم ها,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  خانم ها,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  خانم ها,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون پیشرفته  خانم ها,960.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون پیشرفته  خانم ها,960.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون پیشرفته  خانم ها,960.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس عمومی,660.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس عمومی,660.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس عمومی,660.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس پیشرفته,880.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس پیشرفته,880.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,پیلاتس پیشرفته,880.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک عمومی,660.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک عمومی,660.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک عمومی,660.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک پیشرفته,700.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک پیشرفته,700.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ایروبیک پیشرفته,700.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی   خانم ها(4 سال به بالا),840.000 تومان,4,6,پیش دبستانی
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی   خانم ها,840.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی   خانم ها,840.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی   خانم ها,840.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک پیشرفته   خانم ها(4 سال به بالا),840.000 تومان,4,6,پیش دبستانی
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک پیشرفته   خانم ها,840.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک پیشرفته   خانم ها,840.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک پیشرفته   خانم ها,840.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  آقایان,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  آقایان,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال عمومی  آقایان,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته آقایان,1.500.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته آقایان,1.500.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,والیبال پیشرفته آقایان,1.500.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  آقایان,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  آقایان,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال عمومی  آقایان,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال پیشرفته آقایان,980.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال پیشرفته آقایان,980.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بسکتبال پیشرفته آقایان,980.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  آقایان,850.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  آقایان,850.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,بدمینتون عمومی  آقایان,850.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال  آقایان,1.500.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال  آقایان,1.500.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتسال  آقایان,1.500.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتبال  آقایان,1.500.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتبال  آقایان,1.500.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,فوتبال  آقایان,1.500.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته عمومی  آقایان,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته عمومی  آقایان,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته عمومی  آقایان,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  آقایان,750.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  آقایان,750.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,کاراته پیشرفته  آقایان,750.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ووشو عمومی  آقایان,680.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ووشو عمومی  آقایان,680.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ووشو عمومی  آقایان,680.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  آقایان,2.100.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  آقایان,2.100.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,تیراندازی  آقایان,2.100.000 تومان,12,15,متوسطه1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی آقایان(4 سال به بالا),840.000 تومان,4,6,پیش دبستانی
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی آقایان,840.000 تومان,6,9,دبستان1
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی آقایان,840.000 تومان,9,12,دبستان2
مجموعه ورزشی تختی شاهین شهر,آدرس: شاهین شهر، خیابان مخابرات، فرعی 11 شرقی,03145225027,ژیمناستیک عمومی آقایان,840.000 تومان,12,15,متوسطه1
کلینیک تخصصی شاهراه(استاد پیمان اربابیان),آدرس: خیابان مرداویج، جنب درب ورودی مجموعه پرواز,09130222315,هر جلسه مشاوره  مرتبط با هدایت تحصیلی پایه نهم,880.000 تومان,12,15,متوسطه1
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی آقایان 24 جلسه,1.400.000 تومان,9,12,دبستان2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی آقایان 24 جلسه,1.400.000 تومان,12,15,متوسطه1
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی آقایان 24 جلسه,1.400.000 تومان,15,18,متوسطه2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی آقایان 24 جلسه,1.400.000 تومان,19,99,بزرگسالان
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 12 جلسه,1.000.000 تومان,9,12,دبستان2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 12 جلسه,1.000.000 تومان,12,15,متوسطه1
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 12 جلسه,1.000.000 تومان,15,18,متوسطه2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 12 جلسه,1.000.000 تومان,19,99,بزرگسالان
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 24 جلسه,1.400.000 تومان,9,12,دبستان2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 24 جلسه,1.400.000 تومان,12,15,متوسطه1
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 24 جلسه,1.400.000 تومان,15,18,متوسطه2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,بدنسازی بانوان 24 جلسه,1.400.000 تومان,19,99,بزرگسالان
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,فیتنس بانوان تک جلسه ای,150.000 تومان,9,12,دبستان2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,فیتنس بانوان تک جلسه ای,150.000 تومان,12,15,متوسطه1
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,فیتنس بانوان تک جلسه ای,150.000 تومان,15,18,متوسطه2
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,فیتنس بانوان تک جلسه ای,150.000 تومان,19,99,بزرگسالان
باشگاه ورزشی اوتانا نجف آباد,آدرس: نجف آباد، خیابان امام خمینی، نبش خیابان فارابی,09133312400,فیتنس بانوان 12 جلسه,1.000.000 تومان,9,12,دبستان2
